35,67
E01011654,Leeds 024D,"1,412",0.33,"4,275"
E01011655,Leeds 020D,"1,409",0.72,"1,952"
E01011656,Leeds 035A,"1,418",0.25,"5,643"
E01011657,Leeds 035B,"1,311",0.63,"2,076"
E01011658,Leeds 040C,"1,488",0.34,"4,336"
E01011659,Leeds 035C,"1,365",0.29,"4,638"
E01011660,Leeds 040D,"1,537",0.45,"3,449"
E01011661,Leeds 035D,"1,586",0.42,"3,796"
E01011662,Leeds 040E,"1,276",0.39,"3,307"
E01011663,Leeds 050A,"1,740",0.39,"4,456"
E01011664,Leeds 050B,"1,136",0.29,"3,965"
E01011665,Leeds 050C,"1,283",0.32,"4,001"
E01011666,Leeds 061D,"1,413",0.27,"5,203"
E01011667,Leeds 050D,"1,500",0.25,"5,978"
E01011668,Leeds 110E,"1,715",0.17,"9,845"
E01011669,Leeds 110F,"1,706",0.22,"7,851"
E01011670,Leeds 055A,"3,488",0.30,"11,515"
E01011671,Leeds 055B,"1,653",0.51,"3,222"
E01011673,Leeds 064B,"2,371",0.16,"15,218"
E01011677,Leeds 064D,"1,847",0.30,"6,088"
E01011678,Leeds 063B,"4,793",0.48,"10,046"
E01011681,Leeds 063D,"2,376",0.28,"8,474"
E01011684,Leeds 019C,"1,528",0.67,"2,297"
E01011685,Leeds 109A,"2,403",1.18,"2,031"
E01011686,Leeds 033E,"1,561",0.77,"2,033"
E01011687,Leeds 109B,"1,560",0.38,"4,148"
E01011688,Leeds 031B,"1,625",0.23,"6,918"
E01011689,Leeds 031C,"1,424",0.34,"4,211"
E01011690,Leeds 109C,"1,341",0.49,"2,760"
E01011691,Leeds 031D,"1,492",0.26,"5,837"
E01011692,Leeds 109D,"1,415",0.32,"4,355"
E01011693,Leeds 109E,"1,580",0.19,"8,531"
E01011694,Leeds 109F,"1,759",0.29,"6,140"
E01011695,Leeds 019D,"1,643",0.38,"4,343"
E01011696,Leeds 006B,"1,503",7.00,215
E01011697,Leeds 002A,"2,314",13.61,170
E01011698,Leeds 001A,"1,442",0.33,"4,355"
E01011699,Leeds 001B,"1,294",0.33,"3,942"
E01011700,Leeds 002B,"1,328",0.97,"1,363"
E01011701,Leeds 001C,"1,260",0.40,"3,162"
E01011702,Leeds 001D,"1,482",1.90,781
E01011703,Leeds 001E,"1,185",0.42,"2,850"
E01011704,Leeds 002C,"2,114",6.59,321
E01011705,Leeds 002D,"1,326",0.38,"3,484"
E01011706,Leeds 006C,"1,448",4.04,358
E01011707,Leeds 005A,"1,247",2.40,519
E01011708,Leeds 006D,"1,459",5.62,260
E01011709,Leeds 005B,"1,835",1.13,"1,622"
E01011710,Leeds 005C,"1,404",1.46,962
E01011711,Leeds 005D,"1,376",0.89,"1,553"
E01011712,Leeds 005E,"1,298",19.53,66
E01011713,Leeds 006E,"1,920",9.89,194
E01011714,Leeds 029A,"1,670",1.30,"1,289"
E01011715,Leeds 022C,"1,249",5.43,230
E01011716,Leeds 029B,"1,534",0.40,"3,796"
E01011717,Leeds 029C,"1,361",0.49,"2,802"
E01011718,Leeds 029D,"1,874",0.28,"6,652"
E01011719,Leeds 022D,"1,407",2.25,626
E01011720,Leeds 029E,"1,449",0.49,"2,968"
E01011721,Leeds 041A,"1,445",0.55,"2,605"
E01011722,Leeds 041B,"2,125",0.82,"2,585"
E01011723,Leeds 041C,"1,581",0.25,"6,339"
E01011724,Leeds 041D,"1,960",0.36,"5,425"
E01011725,Leeds 078A,"1,658",0.22,"7,567"
E01011726,Leeds 080A,"1,508",1.05,"1,434"
E01011727,Leeds 080B,"1,558",0.55,"2,831"
E01011728,Leeds 080C,"1,348",2.90,465
E01011729,Leeds 078B,"1,653",0.26,"6,434"
E01011730,Leeds 078C,"1,559",0.53,"2,923"
E01011731,Leeds 081B,"1,403",0.35,"3,959"
E01011732,Leeds 081C,"1,875",0.52,"3,622"
E01011733,Leeds 081D,"1,348",0.30,"4,510"
E01011734,Leeds 083A,"2,611",3.09,845
E01011735,Leeds 078D,"1,650",0.30,"5,502"
E01011736,Leeds 083B,"1,422",0.38,"3,741"
E01011737,Leeds 083C,"1,627",0.47,"3,432"
E01011738,Leeds 083D,"1,428",0.98,"1,460"
E01011739,Leeds 080D,"1,475",0.35,"4,186"
E01032487,Leeds 097F,"1,003",0.18,"5,511"
E01032488,Leeds 097G,"1,713",0.49,"3,485"
E01032489,Leeds 102F,"2,003",0.40,"5,043"
E01032490,Leeds 102G,"1,384",0.29,"4,826"
E01032491,Leeds 102H,"1,233",0.53,"2,319"
E01032492,Leeds 102I,"2,024",0.26,"7,740"
E01032493,Leeds 033F,"1,314",0.21,"6,326"
E01032494,Leeds 033G,"1,740",0.66,"2,621"
E01032495,Leeds 105E,"3,244",1.66,"1,957"
E01032496,Leeds 105F,"2,173",0.74,"2,940"
E01032497,Leeds 099E,"1,655",1.44,"1,150"
E01032498,Leeds 099F,"1,552",0.94,"1,655"
E01032499,Leeds 067G,"1,636",0.80,"2,040"
E01032500,Leeds 067H,"1,417",0.14,"10,071"
E01032501,Leeds 017E,"1,076",0.25,"4,374"
E01032502,Leeds 017F,"1,816",0.45,"4,032"
E01032503,Leeds 007E,"1,414",12.85,110
E01032504,Leeds 007F,"1,566",2.97,527
E01032606,Leeds 067I,"2,046",0.45,"4,554"
E01032607,Leeds 067J,"1,258",0.24,"5,181"
E01032608,Leeds 067K,"1,133",0.15,"7,782"
E01032876,Leeds 109G,"1,741",1.60,"1,091"
E01032945,Leeds 044F,"3,383",0.31,"10,945"
E01032946,Leeds 110G,"2,781",0.47,"5,928"
E01033002,Leeds 055F,"2,308",0.28,"8,252"
E01033003,Leeds 055G,"2,154",0.22,"9,908"
E01033005,Leeds 055H,"4,142",0.64,"6,454"
E01033006,Leeds 063E,"4,500",0.57,"7,847"
E01033008,Leeds 111A,"4,586",0.39,"11,878"
E01033010,Leeds 111B,"4,313",0.70,"6,170"
E01033011,Leeds 111C,"2,084",0.30,"6,862"
E01033013,Leeds 082E,"1,669",0.60,"2,791"
E01033015,Leeds 111D,"2,102",0.37,"5,689"
E01033016,Leeds 111E,"1,340",0.76,"1,761"
E01033018,Leeds 112D,"1,667",0.41,"4,064"
E01033019,Leeds 112E,"2,226",0.20,"11,042"
E01033021,Leeds 075E,"1,864",0.40,"4,635"
E01033031,Leeds 064E,"1,749",0.55,"3,205"
E01033032,Leeds 082F,"2,080",0.45,"4,641"
E01033033,Leeds 075F,"2,209",0.11,"20,322"
E01033034,Leeds 075G,"1,818",0.13,"13,825"
E01033035,Leeds 064F,"1,754",0.17,"10,251"
E01011740,Wakefield 001A,"1,588",0.41,"3,902"
E01011741,Wakefield 001B,"1,440",0.55,"2,634"
E01011742,Wakefield 001C,"1,766",0.33,"5,283"
E01011743,Wakefield 003A,"1,422",0.68,"2,086"
E01011744,Wakefield 003B,"1,664",0.68,"2,455"
E01011745,Wakefield 001D,"1,714",0.44,"3,868"
E01011746,Wakefield 001E,"2,217",3.21,690
E01011747,Wakefield 003C,"1,617",0.64,"2,524"
E01011748,Wakefield 005A,"1,563",0.46,"3,382"
E01011749,Wakefield 005B,"2,946",1.86,"1,584"
E01011750,Wakefield 003D,"1,632",0.30,"5,451"
E01011751,Wakefield 005C,"1,247",0.36,"3,435"
E01011752,Wakefield 002A,"1,641",1.51,"1,090"
E01011753,Wakefield 002B,"1,441",0.28,"5,217"
E01011754,Wakefield 003E,"1,600",0.40,"4,009"
E01011755,Wakefield 005D,"1,659",1.17,"1,412"
E01011756,Wakefield 002C,"1,462",0.28,"5,259"
E01011757,Wakefield 004A,"2,153",0.58,"3,693"
E01011758,Wakefield 013A,"2,077",3.90,533
E01011759,Wakefield 004B,"2,101",0.91,"2,312"
E01011760,Wakefield 002D,"2,399",0.83,"2,904"
E01011761,Wakefield 004C,"2,058",0.62,"3,331"
E01011762,Wakefield 002E,"1,578",0.19,"8,227"
E01011763,Wakefield 004D,"1,386",0.21,"6,728"
E01011764,Wakefield 004E,"1,708",0.42,"4,067"
E01011765,Wakefield 032A,"1,944",0.75,"2,600"
E01011766,Wakefield 032B,"1,634",10.32,158
E01011767,Wakefield 034A,"1,866",7.31,255
E01011768,Wakefield 034B,"1,347",0.46,"2,904"
E01011769,Wakefield 034C,"3,123",6.54,477
E01011770,Wakefield 034D,"1,984",1.84,"1,080"
E01011771,Wakefield 040A,"1,428",1.25,"1,144"
E01011772,Wakefield 040B,"1,651",1.14,"1,446"
E01011773,Wakefield 032C,"1,395",0.90,"1,546"
E01011774,Wakefield 032D,"1,538",3.23,476
E01011775,Wakefield 024A,"4,214",6.18,682
E01011776,Wakefield 024B,"1,719",2.84,606
E01011777,Wakefield 024C,"1,373",1.46,942
E01011778,Wakefield 024D,"1,527",0.50,"3,058"
E01011779,Wakefield 027A,"1,506",1.51,996
E01011780,Wakefield 027B,"1,907",0.79,"2,399"
E01011781,Wakefield 027C,"2,263",1.83,"1,239"
E01011782,Wakefield 027D,"1,539",1.91,804
E01011783,Wakefield 027E,"1,643",0.88,"1,869"
E01011784,Wakefield 040C,"1,843",4.71,392
E01011785,Wakefield 039A,"2,052",3.43,598
E01011786,Wakefield 040D,"1,630",4.61,354
E01011787,Wakefield 042A,"1,615",0.79,"2,037"
E01011788,Wakefield 042B,"1,693",4.25,398
E01011789,Wakefield 039B,"1,467",1.10,"1,338"
E01011790,Wakefield 042C,"1,565",0.50,"3,150"
E01011791,Wakefield 039C,"1,498",3.15,476
E01011792,Wakefield 039D,"1,500",2.04,735
E01011793,Wakefield 029A,"1,636",0.50,"3,260"
E01011794,Wakefield 029B,"1,447",1.07,"1,349"
E01011795,Wakefield 029C,"1,343",0.24,"5,715"
E01011796,Wakefield 029D,"1,641",0.33,"5,015"
E01011797,Wakefield 031A,"1,846",0.73,"2,518"
E01011798,Wakefield 031B,"1,318",1.01,"1,310"
E01011799,Wakefield 029E,"1,541",0.39,"3,993"
E01011800,Wakefield 029F,"1,642",0.84,"1,945"
E01011801,Wakefield 031C,"1,547",1.03,"1,499"
E01011802,Wakefield 031D,"1,552",0.42,"3,678"
E01011803,Wakefield 011A,"1,735",2.49,696
E01011804,Wakefield 011B,"1,733",3.31,524
E01011805,Wakefield 010A,"1,351",0.95,"1,420"
E01011806,Wakefield 011C,"1,488",0.58,"2,575"
E01011807,Wakefield 010B,"1,430",0.40,"3,579"
E01011808,Wakefield 010C,"2,023",0.63,"3,214"
E01011809,Wakefield 011D,"1,428",0.50,"2,841"
E01011810,Wakefield 010D,"1,451",3.42,424
E01011811,Wakefield 011E,"1,724",0.71,"2,419"
E01011812,Wakefield 013B,"2,518",0.41,"6,095"
E01011813,Wakefield 016A,"1,765",0.37,"4,777"
E01011814,Wakefield 016B,"1,872",0.69,"2,705"
E01011815,Wakefield 016C,"1,534",7.82,196
E01011816,Wakefield 016D,"1,448",0.40,"3,605"
E01011817,Wakefield 024E,"1,554",2.02,768
E01011818,Wakefield 024F,"1,274",2.82,451
E01011819,Wakefield 016E,"1,775",0.70,"2,519"
E01011820,Wakefield 013C,"1,513",0.19,"7,803"
E01011821,Wakefield 013D,"1,401",0.39,"3,559"
E01011822,Wakefield 016F,"1,452",0.22,"6,594"
E01011823,Wakefield 021A,"1,501",1.46,"1,028"
E01011824,Wakefield 021B,"1,641",0.26,"6,251"
E01011825,Wakefield 021C,"1,844",3.39,545
E01011826,Wakefield 021D,"1,499",0.38,"3,943"
E01011827,Wakefield 021E,"1,146",1.07,"1,069"
E01011828,Wakefield 021F,"1,530",0.42,"3,630"
E01011829,Wakefield 025A,"1,444",1.87,770
E01011830,Wakefield 025B,"1,412",0.38,"3,762"
E01011831,Wakefield 025C,"1,676",0.31,"5,450"
E01011832,Wakefield 025D,"1,462",0.33,"4,404"
E01011833,Wakefield 025E,"1,523",2.38,641
E01011834,Wakefield 015A,"1,998",1.08,"1,848"
E01011835,Wakefield 012A,"2,039",1.39,"1,465"
E01011836,Wakefield 012B,"1,523",0.45,"3,376"
E01011837,Wakefield 015B,"1,565",0.57,"2,753"
E01011838,Wakefield 015C,"2,019",0.54,"3,729"
E01011839,Wakefield 012C,"2,265",0.95,"2,397"
E01011840,Wakefield 018A,"1,756",0.41,"4,275"
E01011841,Wakefield 015D,"1,794",5.09,353
E01011842,Wakefield 015E,"1,399",0.37,"3,743"
E01011843,Wakefield 012D,"1,641",0.79,"2,080"
E01011844,Wakefield 012E,"1,991",0.91,"2,183"
E01011845,Wakefield 023A,"1,707",1.07,"1,592"
E01011846,Wakefield 023B,"1,274",0.35,"3,631"
E01011847,Wakefield 023C,"1,452",0.42,"3,431"
E01011848,Wakefield 023D,"1,359",1.47,922
E01011849,Wakefield 034E,"1,444",14.33,101
E01011850,Wakefield 018B,"1,513",0.30,"5,040"
E01011851,Wakefield 023E,"1,391",0.29,"4,825"
E01011852,Wakefield 018C,"1,744",1.64,"1,062"
E01011853,Wakefield 018D,"1,399",0.23,"6,128"
E01011854,Wakefield 041A,"1,577",0.38,"4,199"
E01011855,Wakefield 041B,"1,509",1.21,"1,250"
E01011856,Wakefield 041C,"1,542",4.82,320
E01011857,Wakefield 034F,"1,655",11.86,140
E01011858,Wakefield 041D,"1,707",6.91,247
E01011859,Wakefield 043A,"1,403",0.57,"2,473"
E01011860,Wakefield 044A,"1,496",3.01,498
E01011861,Wakefield 044B,"2,141",1.13,"1,895"
E01011862,Wakefield 044C,"2,248",1.81,"1,244"
E01011863,Wakefield 044D,"1,562",0.29,"5,456"
E01011864,Wakefield 045A,"1,758",4.04,435
E01011865,Wakefield 042D,"1,765",1.14,"1,544"
E01011866,Wakefield 045B,"1,696",1.90,893
E01011867,Wakefield 042E,"1,659",0.61,"2,715"
E01011868,Wakefield 045C,"2,288",1.37,"1,668"
E01011869,Wakefield 043B,"1,413",0.33,"4,222"
E01011870,Wakefield 043C,"1,370",0.56,"2,448"
E01011871,Wakefield 043D,"1,572",0.83,"1,888"
E01011872,Wakefield 045D,"1,535",0.41,"3,762"
E01011873,Wakefield 006A,"2,070",1.36,"1,520"
E01011874,Wakefield 009A,"1,567",0.42,"3,738"
E01011875,Wakefield 007A,"1,433",4.12,348
E01011876,Wakefield 007B,"1,916",3.98,481
E01011877,Wakefield 006B,"1,420",1.65,859
E01011878,Wakefield 007C,"1,553",0.53,"2,910"
E01011879,Wakefield 009B,"1,446",3.91,370
E01011880,Wakefield 007D,"1,636",0.61,"2,676"
E01011881,Wakefield 008A,"1,449",0.35,"4,152"
E01011882,Wakefield 009C,"1,410",0.38,"3,752"
E01011883,Wakefield 009D,"1,467",2.41,609
E01011884,Wakefield 017A,"2,764",0.91,"3,043"
E01011885,Wakefield 014A,"1,522",3.70,412
E01011886,Wakefield 014B,"2,041",0.57,"3,554"
E01011887,Wakefield 008B,"2,215",1.03,"2,159"
E01011888,Wakefield 014C,"1,434",0.28,"5,138"
E01011889,Wakefield 022A,"1,522",1.91,795
E01011890,Wakefield 014D,"1,287",0.42,"3,043"
E01011891,Wakefield 014E,"1,519",0.70,"2,173"
E01011892,Wakefield 022B,"1,784",0.56,"3,160"
E01011893,Wakefield 008C,"1,434",1.38,"1,039"
E01011894,Wakefield 006C,"1,350",0.42,"3,250"
E01011895,Wakefield 006D,"1,413",0.25,"5,567"
E01011896,Wakefield 008D,"1,473",0.31,"4,795"
E01011897,Wakefield 008E,"1,523",0.36,"4,267"
E01011898,Wakefield 030A,"1,520",0.66,"2,311"
E01011899,Wakefield 026A,"1,614",0.57,"2,841"
E01011900,Wakefield 026B,"1,622",0.22,"7,238"
E01011901,Wakefield 026C,"1,763",0.25,"6,988"
E01011902,Wakefield 028A,"1,397",1.23,"1,135"
E01011903,Wakefield 028B,"1,221",0.71,"1,729"
E01011904,Wakefield 026D,"1,641",0.26,"6,321"
E01011905,Wakefield 028C,"1,611",1.26,"1,275"
E01011906,Wakefield 030B,"1,751",0.61,"2,871"
E01011907,Wakefield 028D,"1,872",0.96,"1,949"
E01011908,Wakefield 030C,"2,559",0.91,"2,816"
E01011909,Wakefield 020A,"1,447",0.29,"4,997"
E01011910,Wakefield 020B,"1,575",0.33,"4,716"
E01011911,Wakefield 020C,"1,612",0.44,"3,662"
E01011912,Wakefield 017B,"1,728",0.37,"4,677"
E01011913,Wakefield 017C,"1,954",0.28,"6,971"
E01011914,Wakefield 020D,"1,666",0.39,"4,265"
E01011915,Wakefield 020E,"1,839",0.26,"6,950"
E01011916,Wakefield 017D,"2,424",0.72,"3,345"
E01011917,Wakefield 030D,"1,957",0.99,"1,974"
E01011918,Wakefield 026E,"2,255",0.80,"2,836"
E01011919,Wakefield 022C,"1,966",0.38,"5,155"
E01011920,Wakefield 019A,"2,863",0.66,"4,328"
E01011921,Wakefield 022D,"1,529",0.33,"4,689"
E01011922,Wakefield 026F,"1,518",0.33,"4,669"
E01011923,Wakefield 019B,"1,662",0.54,"3,105"
E01011924,Wakefield 019C,"1,718",0.35,"4,897"
E01011925,Wakefield 019D,"1,954",0.22,"8,846"
E01011926,Wakefield 022E,"1,743",0.24,"7,401"
E01011927,Wakefield 022F,"1,308",0.49,"2,687"
E01011928,Wakefield 035A,"1,282",0.50,"2,551"
E01011929,Wakefield 036A,"1,932",0.84,"2,312"
E01011930,Wakefield 036B,"1,653",1.00,"1,657"
E01011931,Wakefield 035B,"1,425",0.96,"1,488"
E01011932,Wakefield 035C,"1,406",3.83,367
E01011933,Wakefield 036C,"1,629",3.36,485
E01011934,Wakefield 037A,"1,591",1.94,822
E01011935,Wakefield 038A,"2,114",18.68,113
E01011936,Wakefield 037B,"1,602",1.24,"1,297"
E01011937,Wakefield 036D,"1,359",2.40,567
E01011938,Wakefield 035D,"1,743",8.52,205
E01011939,Wakefield 033A,"1,433",0.84,"1,712"
E01011940,Wakefield 037C,"1,609",1.03,"1,568"
E01011941,Wakefield 038B,"1,512",5.69,266
E01011942,Wakefield 038C,"1,336",12.34,108
E01011943,Wakefield 037D,"2,018",0.45,"4,535"
E01011944,Wakefield 030E,"1,474",1.11,"1,325"
E01011945,Wakefield 033B,"1,549",0.88,"1,770"
E01011946,Wakefield 038D,"1,399",0.99,"1,407"
E01011947,Wakefield 033C,"1,591",0.82,"1,944"
E01011948,Wakefield 033D,"1,626",1.54,"1,058"
E01008162,Gateshead 027A,"2,882",0.48,"5,993"
E01008163,Gateshead 028A,"2,276",0.29,"7,728"
E01008164,Gateshead 027B,"1,561",0.22,"7,095"
E01008165,Gateshead 011A,"1,429",0.32,"4,475"
E01008166,Gateshead 027C,"2,482",1.44,"1,721"
E01008167,Gateshead 008A,"1,748",0.19,"9,268"
E01008168,Gateshead 027D,"2,955",0.63,"4,698"
E01008169,Gateshead 008B,"1,585",0.11,"13,867"
E01008170,Gateshead 008C,"1,889",0.34,"5,540"
E01008171,Gateshead 008D,"2,218",0.12,"18,346"
E01008172,Gateshead 026A,"1,640",0.61,"2,683"
E01008173,Gateshead 026B,"1,485",0.37,"3,978"
E01008174,Gateshead 026C,"2,125",1.52,"1,401"
E01008175,Gateshead 026D,"1,377",0.68,"2,030"
E01008176,Gateshead 026E,"1,401",0.63,"2,214"
E01008177,Gateshead 005A,"1,257",0.49,"2,574"
E01008178,Gateshead 004A,"1,561",0.29,"5,357"
E01008179,Gateshead 005B,"1,152",0.36,"3,177"
E01008180,Gateshead 004B,"1,442",0.24,"5,983"
E01008181,Gateshead 005C,"1,509",3.05,495
E01008182,Gateshead 004C,"1,889",0.32,"5,863"
E01008183,Gateshead 024A,"1,486",10.01,148
E01008184,Gateshead 022A,"1,313",1.23,"1,064"
E01008185,Gateshead 022B,"1,344",0.36,"3,692"
E01008186,Gateshead 024B,"1,873",1.34,"1,401"
E01008187,Gateshead 024C,"1,558",3.94,395
E01008188,Gateshead 022C,"1,363",2.84,480
E01008189,Gateshead 023A,"1,190",0.18,"6,712"
E01008190,Gateshead 023B,"1,329",0.30,"4,389"
E01008191,Gateshead 023C,"1,360",0.19,"7,328"
E01008192,Gateshead 023D,"1,406",0.22,"6,379"
E01008193,Gateshead 020A,"1,246",0.26,"4,727"
E01008194,Gateshead 020B,"1,339",0.32,"4,179"
E01008195,Gateshead 002A,"2,011",2.19,917
E01008196,Gateshead 024D,"1,952",3.87,505
E01008197,Gateshead 002B,"1,548",1.25,"1,239"
E01008198,Gateshead 002C,"1,503",0.46,"3,244"
E01008199,Gateshead 002D,"1,368",0.24,"5,804"
E01008200,Gateshead 002E,"1,337",7.68,174
E01008201,Gateshead 011B,"1,712",0.32,"5,313"
E01008202,Gateshead 011C,"1,822",0.29,"6,261"
E01008203,Gateshead 028B,"1,724",0.17,"10,029"
E01008204,Gateshead 011D,"1,468",0.26,"5,612"
E01008205,Gateshead 028C,"1,447",0.21,"6,890"
E01008206,Gateshead 013A,"1,749",0.46,"3,776"
E01008207,Gateshead 013B,"1,339",0.52,"2,582"
E01008208,Gateshead 013C,"1,672",1.05,"1,592"
E01008209,Gateshead 007A,"2,068",1.09,"1,901"
E01008210,Gateshead 007B,"1,465",0.30,"4,830"
E01008211,Gateshead 013D,"1,709",0.35,"4,840"
E01008212,Gateshead 012A,"1,314",0.32,"4,149"
E01008213,Gateshead 012B,"1,495",0.26,"5,652"
E01008214,Gateshead 003A,"1,695",0.69,"2,451"
E01008215,Gateshead 003B,"1,619",1.12,"1,448"
E01008216,Gateshead 012C,"1,547",0.33,"4,735"
E01008217,Gateshead 023E,"1,513",0.65,"2,345"
E01008218,Gateshead 021A,"1,654",0.40,"4,100"
E01008219,Gateshead 016A,"1,578",0.37,"4,252"
E01008220,Gateshead 021B,"1,222",0.24,"5,104"
E01008221,Gateshead 021C,"1,746",0.44,"3,990"
E01008222,Gateshead 025A,"1,505",0.33,"4,514"
E01008223,Gateshead 025B,"1,864",0.74,"2,508"
E01008224,Gateshead 025C,"2,730",3.38,809
E01008225,Gateshead 021D,"1,599",0.52,"3,052"
E01008226,Gateshead 025D,"1,679",20.17,83
E01008227,Gateshead 021E,"1,681",0.32,"5,211"
E01008228,Gateshead 012D,"1,181",0.18,"6,590"
E01008229,Gateshead 018A,"1,311",0.60,"2,178"
E01008230,Gateshead 018B,"1,488",0.42,"3,561"
E01008231,Gateshead 015A,"1,507",0.40,"3,762"
E01008232,Gateshead 018C,"1,389",0.26,"5,340"
E01008233,Gateshead 018D,"1,176",0.45,"2,609"
E01008234,Gateshead 020C,"2,156",0.57,"3,769"
E01008235,Gateshead 016B,"1,323",0.29,"4,570"
E01008236,Gateshead 016C,"1,422",0.30,"4,749"
E01008237,Gateshead 016D,"1,538",0.29,"5,376"
E01008238,Gateshead 016E,"1,517",0.19,"8,091"
E01008239,Gateshead 020D,"1,529",0.40,"3,869"
E01008240,Gateshead 015B,"1,450",0.34,"4,245"
E01008241,Gateshead 015C,"1,585",0.61,"2,592"
E01008242,Gateshead 015D,"1,636",0.31,"5,200"
E01008243,Gateshead 003C,"1,479",1.01,"1,470"
E01008244,Gateshead 003D,"1,947",0.90,"2,155"
E01008245,Gateshead 002F,"1,324",1.18,"1,118"
E01008246,Gateshead 001A,"1,346",0.26,"5,177"
E01008247,Gateshead 001B,"1,526",0.72,"2,122"
E01008248,Gateshead 001C,"2,587",5.24,494
E01008249,Gateshead 001D,"1,554",1.35,"1,149"
E01008250,Gateshead 001E,"1,403",0.45,"3,146"
E01008251,Gateshead 010A,"1,921",0.16,"12,181"
E01008252,Gateshead 010B,"2,112",0.19,"11,246"
E01008253,Gateshead 010C,"1,693",0.12,"13,686"
E01008254,Gateshead 010D,"1,605",0.15,"10,801"
E01008255,Gateshead 010E,"2,152",0.83,"2,587"
E01008256,Gateshead 019A,"1,676",0.39,"4,293"
E01008257,Gateshead 008E,"1,450",0.37,"3,923"
E01008258,Gateshead 007C,"2,336",0.61,"3,850"
E01008259,Gateshead 007D,"2,013",2.94,685
E01008260,Gateshead 019B,"1,539",0.72,"2,142"
E01008261,Gateshead 019C,"1,444",0.24,"5,984"
E01008262,Gateshead 009A,"1,723",1.82,945
E01008263,Gateshead 009B,"1,506",0.27,"5,615"
E01008264,Gateshead 009C,"1,383",0.41,"3,340"
E01008265,Gateshead 009D,"1,383",0.28,"4,925"
E01008266,Gateshead 009E,"1,257",0.86,"1,467"
E01008267,Gateshead 017A,"1,463",0.61,"2,391"
E01008268,Gateshead 019D,"1,448",1.66,872
E01008269,Gateshead 017B,"1,470",0.31,"4,730"
E01008270,Gateshead 017C,"1,259",0.33,"3,807"
E01008271,Gateshead 017D,"1,379",0.31,"4,499"
E01008272,Gateshead 019E,"1,420",2.76,515
E01008273,Gateshead 019F,"1,397",10.53,133
E01008274,Gateshead 019G,"1,316",0.25,"5,367"
E01008275,Gateshead 017E,"1,437",0.41,"3,475"
E01008276,Gateshead 005D,"1,416",1.36,"1,040"
E01008277,Gateshead 004D,"1,555",0.44,"3,513"
E01008278,Gateshead 022D,"1,436",5.65,254
E01008279,Gateshead 005E,"1,325",0.37,"3,584"
E01008280,Gateshead 004E,"1,658",0.53,"3,108"
E01008281,Gateshead 015E,"1,521",0.42,"3,621"
E01008282,Gateshead 015F,"1,420",0.19,"7,462"
E01008283,Gateshead 014A,"1,224",2.55,479
E01008284,Gateshead 014B,"1,381",0.25,"5,443"
E01008285,Gateshead 018E,"1,368",0.38,"3,603"
E01008286,Gateshead 014C,"1,441",0.56,"2,582"
E01008287,Gateshead 014D,"2,044",0.48,"4,263"
E01000001,City of London 001A,"1,749",0.13,"13,475"
E01000002,City of London 001B,"1,678",0.23,"7,347"
E01000003,City of London 001C,"1,900",0.06,"32,149"
E01000005,City of London 001E,"2,181",0.19,"11,503"
E01032739,City of London 001F,"1,688",1.65,"1,021"
E01032740,City of London 001G,"1,742",0.64,"2,733"
E01000006,Barking and Dagenham 016A,"2,117",0.15,"14,441"
E01000007,Barking and Dagenham 015A,"2,704",0.20,"13,520"
E01000008,Barking and Dagenham 015B,"1,594",0.20,"8,170"
E01000009,Barking and Dagenham 016B,"1,959",0.13,"15,317"
E01000010,Barking and Dagenham 015C,"3,650",0.35,"10,366"
E01000011,Barking and Dagenham 016C,"1,753",0.09,"19,117"
E01000012,Barking and Dagenham 015D,"2,372",0.14,"17,065"
E01000013,Barking and Dagenham 013A,"1,845",0.21,"8,879"
E01000014,Barking and Dagenham 013B,"1,700",0.34,"4,982"
E01000015,Barking and Dagenham 009A,"2,395",0.28,"8,535"
E01000016,Barking and Dagenham 009B,"1,739",0.20,"8,747"
E01000017,Barking and Dagenham 009C,"1,504",0.16,"9,495"
E01000018,Barking and Dagenham 009D,"1,724",0.17,"9,919"
E01000019,Barking and Dagenham 023A,"1,530",0.18,"8,315"
E01000020,Barking and Dagenham 023B,"1,882",0.19,"10,053"
E01000021,Barking and Dagenham 008A,"1,753",0.17,"10,354"
E01000022,Barking and Dagenham 008B,"1,443",0.13,"11,247"
E01000023,Barking and Dagenham 008C,"3,859",0.21,"18,625"
E01000024,Barking and Dagenham 008D,"1,535",0.13,"11,936"
E01000025,Barking and Dagenham 008E,"1,674",0.15,"10,913"
E01000027,Barking and Dagenham 001A,"1,829",1.47,"1,240"
E01000028,Barking and Dagenham 001B,"1,698",0.14,"11,808"
E01000029,Barking and Dagenham 001C,"1,804",0.26,"7,022"
E01000030,Barking and Dagenham 001D,"2,395",0.29,"8,365"
E01000031,Barking and Dagenham 002A,"1,777",0.84,"2,107"
E01000032,Barking and Dagenham 002B,"1,960",0.38,"5,220"
E01000033,Barking and Dagenham 006A,"1,583",0.15,"10,895"
E01000034,Barking and Dagenham 003A,"1,634",0.51,"3,181"
E01000035,Barking and Dagenham 010A,"1,855",0.40,"4,671"
E01000036,Barking and Dagenham 010B,"1,473",0.42,"3,518"
E01000037,Barking and Dagenham 003B,"1,871",0.23,"8,016"
E01000038,Barking and Dagenham 003C,"1,422",0.21,"6,645"
E01000039,Barking and Dagenham 003D,"1,719",1.53,"1,122"
